#Compound = Troilite   [FeS]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7772000   2.0452856e-24   1.2147749e-24   8.3051077e-25
       6.7774000   2.0451095e-24   1.2146671e-24   8.3044244e-25
       6.7776000   2.0449394e-24   1.2145655e-24   8.3037389e-25
       6.7778000   2.0447632e-24   1.2144577e-24   8.3030547e-25
       6.7780000   2.0445932e-24   1.2143561e-24   8.3023714e-25
       6.7782000   2.0444170e-24   1.2142484e-24   8.3016866e-25
       6.7784000   2.0442408e-24   1.2141407e-24   8.3010015e-25
       6.7786000   2.0440708e-24   1.2140391e-24   8.3003169e-25
       6.7788000   2.0438947e-24   1.2139314e-24   8.2996325e-25
       6.7790000   2.0437247e-24   1.2138298e-24   8.2989497e-25
       6.7792000   2.0435485e-24   1.2137222e-24   8.2982637e-25
       6.7794000   2.0433786e-24   1.2136207e-24   8.2975785e-25
       6.7796000   2.0432025e-24   1.2135130e-24   8.2968945e-25
       6.7798000   2.0430327e-24   1.2134115e-24   8.2962127e-25
       6.7800000   2.0428565e-24   1.2133039e-24   8.2955267e-25
       6.7802000   2.0426866e-24   1.2132023e-24   8.2948429e-25
